ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
2804;9;55;2;3;0;3;4;9;6;3;4;3;2;2;28,44
2805;2;35;1;2;0;2;2;1;3;2;2;2;1;2;52,2
2806;5;33;2;1;2;2;4;2;2;2;1;2;0;2;87,41
2807;2;30;2;1;0;2;6;9;3;2;2;2;1;2;77,16
2808;2;40;2;1;2;3;3;2;3;2;2;2;0;2;49,99
2809;10;33;2;1;0;3;4;4;3;2;2;3;1;2;45,57
2810;5;36;2;1;0;2;7;0;2;2;2;2;1;2;82,6
2811;3;42;1;3;0;3;2;5;4;3;2;2;1;2;26,64
2812;9;50;2;4;0;4;4;6;7;3;4;5;3;2;12,08
2813;9;37;2;3;0;3;2;3;3;3;2;2;1;2;34,02
2814;2;39;2;1;0;2;1;4;3;2;1;2;1;2;64,66
2815;8;34;2;3;0;3;5;9;3;2;2;3;2;2;55,51
2816;5;34;1;2;0;3;2;3;3;3;3;2;0;1;39,57
2817;9;35;2;1;3;3;3;1;3;2;2;2;1;2;65,57
2818;5;42;2;1;0;3;2;9;3;2;2;2;1;2;57,92
2819;9;46;2;3;0;3;2;8;5;3;3;3;2;2;37,46
2820;7;51;1;3;1;3;2;7;5;3;3;3;1;1;35,43
2821;2;39;2;1;1;3;4;9;3;2;2;3;1;2;42,59
2822;2;37;2;2;0;2;5;6;3;2;2;3;1;2;59,31
2823;4;49;2;3;0;3;1;8;4;2;3;3;1;2;34,87
2824;2;54;2;3;0;3;3;9;4;3;2;3;1;2;30,56
2825;4;35;2;1;0;3;4;4;3;2;2;2;0;1;68,29
2826;9;35;2;1;4;3;2;8;3;2;2;2;0;2;64,43
2827;3;35;2;3;2;3;6;6;4;2;2;2;2;2;53,12
2828;4;26;2;1;0;2;2;9;2;1;2;2;0;1;95,72
2829;6;51;2;3;1;4;1;4;5;3;3;4;1;2;32,91
2830;4;31;2;1;0;2;4;4;2;2;2;2;0;2;56,46
2831;5;47;1;3;2;4;5;5;5;3;3;3;1;2;27,76
2832;7;41;2;3;0;3;3;2;4;3;2;3;1;2;33,79
2833;2;36;1;1;0;2;5;1;3;2;2;2;1;2;67,25
2834;7;45;2;3;0;2;3;4;3;2;2;2;1;2;59,69
2835;2;43;1;3;0;3;1;4;3;3;2;2;0;2;52,82
2836;4;36;1;1;0;2;3;0;2;2;2;2;1;2;67,19
2837;8;35;2;1;0;3;2;9;3;2;2;2;1;2;52,67
2838;8;52;1;2;0;3;3;6;5;3;3;4;1;2;34,43
2839;7;59;2;4;0;4;4;2;7;3;4;5;3;2;0
2840;2;33;2;1;0;3;4;4;3;2;2;2;1;1;65,02
