ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
1640;5;48;2;3;0;3;3;4;5;3;3;4;1;2;73,04
1641;6;46;1;2;0;3;1;7;4;2;2;3;1;2;75,27
1642;7;40;1;2;0;3;3;7;3;3;3;2;1;2;35,34
1643;9;59;2;3;1;3;4;4;7;3;3;3;3;1;19,89
1644;5;42;2;1;0;3;1;5;4;2;2;3;1;2;74,05
1645;9;40;2;1;0;3;3;6;3;2;2;2;1;2;88,21
1646;8;39;2;1;2;0;1;0;2;2;2;2;0;2;68,24
1647;2;46;2;4;0;4;4;6;7;3;4;5;2;2;11,37
1648;10;57;2;3;0;4;6;9;6;2;4;4;3;2;12,18
1649;4;30;2;3;1;3;3;3;3;3;2;3;0;2;53,85
1650;9;38;2;3;0;3;6;3;3;2;2;2;1;2;90,22
1651;2;48;2;2;2;4;1;4;6;3;3;3;1;2;19,42
1652;3;44;2;3;0;3;6;1;4;2;3;2;1;2;14,01
1653;4;29;2;1;0;3;6;5;3;2;2;2;1;2;58,01
1654;2;33;2;1;0;2;7;0;2;1;1;1;0;2;78,62
1655;7;44;2;1;0;3;3;5;4;3;2;3;1;2;36,71
1656;9;38;2;3;1;2;3;6;3;2;2;1;1;1;90,30
1657;7;34;2;3;0;2;3;4;3;2;2;2;1;2;49,17
1658;9;37;1;1;1;3;2;6;2;2;2;1;0;1;65,69
1659;2;30;2;2;0;3;2;0;3;2;2;2;1;2;64,90
1660;9;28;1;1;0;2;3;2;2;2;2;3;0;2;32,83
1661;9;23;2;1;0;2;6;6;2;1;1;1;0;2;101,04
1662;10;32;1;1;3;3;2;4;3;2;2;2;1;1;40,85
1663;6;31;2;2;0;3;3;2;3;2;2;2;1;1;40,04
1664;8;47;1;3;0;3;2;7;5;2;3;4;2;2;29,31
1665;8;43;1;1;0;2;3;4;3;2;2;2;0;2;40,72
1666;9;52;1;3;0;3;1;6;5;3;3;4;1;2;32,56
1667;10;46;1;2;1;2;2;8;3;2;2;2;1;2;61,76
1668;7;33;1;1;2;2;3;3;3;2;2;1;1;2;76,64
1669;10;27;1;1;2;2;2;6;2;1;2;2;0;2;93,96
1670;3;34;1;1;0;3;4;6;3;2;2;3;1;2;65,31
1671;6;49;2;3;0;3;2;3;6;3;3;4;1;2;15,87
1672;7;27;1;1;0;2;3;8;2;2;1;2;0;2;98,62
1673;8;46;1;1;0;3;5;9;4;3;2;2;1;2;37,74
1674;10;34;1;1;1;2;7;0;2;1;2;2;0;2;92,34
1675;7;58;2;4;0;3;4;1;7;3;4;5;3;2;0,00
1676;7;30;1;3;0;2;4;8;3;2;2;3;1;1;40,54
1677;5;49;2;3;0;3;6;5;3;2;3;3;1;1;40,08
1678;4;53;2;3;0;4;6;4;6;3;3;4;1;2;30,29
1679;8;61;2;4;4;4;4;4;7;3;4;5;3;2;14,13
1680;8;32;1;1;1;2;7;0;2;2;1;2;0;2;72,38
1681;6;51;1;3;2;3;2;4;6;3;2;3;2;2;14,58
1682;2;38;2;1;0;3;2;0;4;3;2;2;2;2;41,13
1683;6;46;2;2;2;3;6;8;3;3;2;2;1;2;71,38
1684;8;54;1;3;1;4;3;2;5;3;2;2;1;1;37,48
1685;10;49;2;4;0;4;4;6;7;3;3;4;3;1;13,84
1686;4;32;2;1;0;2;2;2;2;2;2;2;0;2;63,01
1687;2;49;2;2;1;2;6;8;3;3;2;2;1;2;98,81
1688;9;36;2;2;0;1;1;4;3;3;2;2;0;2;66,58
1689;9;26;1;1;0;2;6;9;2;2;2;1;0;2;100,98
1690;2;49;1;2;0;3;2;3;5;3;3;3;2;1;43,32
1691;10;22;2;1;0;1;3;2;2;2;1;1;0;2;123,07
1692;9;33;1;1;0;2;7;0;2;2;2;1;0;2;91,97
1693;2;37;2;1;0;3;3;2;4;3;2;5;2;1;28,32
1694;4;44;2;2;0;3;3;8;3;2;3;2;1;2;24,81
1695;7;46;2;3;1;3;3;4;5;3;2;2;1;1;36,24
1696;9;39;2;3;0;2;3;9;3;2;2;2;1;1;32,36
1697;6;55;2;3;2;3;0;4;5;3;3;4;1;2;37,78
1698;6;38;2;2;0;4;4;7;5;3;3;3;1;2;47,29
1699;7;35;2;2;0;3;4;7;4;3;2;4;1;1;63,20
1700;5;25;2;1;4;0;2;4;2;2;1;1;0;2;110,65
1701;2;31;1;1;0;3;3;5;4;2;3;3;1;1;21,49
1702;8;26;2;1;1;2;5;4;2;2;1;1;0;1;90,68
1703;9;47;2;4;4;3;4;1;7;3;4;4;2;2;14,47
1704;2;34;2;1;1;0;1;7;2;2;2;2;0;2;91,01
1705;9;32;1;1;2;3;3;6;3;2;2;3;1;2;63,12
1706;9;28;1;2;0;2;7;0;2;1;2;2;0;2;82,38
1707;2;33;1;1;0;2;3;8;2;2;2;2;0;2;56,58
1708;7;35;2;3;1;3;6;4;3;2;2;2;0;2;57,33
1709;9;33;2;2;0;2;3;2;2;2;2;1;0;2;48,50
1710;2;34;2;3;1;2;6;8;3;2;2;2;1;2;34,19
1711;3;53;2;3;0;4;1;2;5;3;3;3;1;2;54,07
1712;10;31;2;1;0;1;3;8;2;2;2;1;0;1;93,63
1713;8;30;2;1;1;1;3;6;2;1;2;2;0;2;80,35
1714;8;42;1;3;0;3;3;7;4;3;3;3;1;2;63,25
1715;10;39;2;1;1;2;2;2;2;2;2;2;0;2;47,35
1716;5;51;1;4;1;3;3;4;6;3;3;3;2;1;32,28
1717;7;37;2;3;2;3;3;2;4;3;3;2;1;2;57,71
1718;9;47;1;3;0;3;2;1;6;3;3;4;1;2;13,58
1719;9;51;1;3;2;4;4;4;7;3;4;5;3;2;20,85
1720;5;52;2;3;0;3;4;2;7;3;3;4;3;1;8,46
1721;2;64;2;4;0;4;4;8;7;3;4;5;3;2;9,50
1722;5;50;2;3;0;3;4;3;5;3;3;2;2;1;57,11
1723;2;40;1;3;0;3;2;7;4;3;2;2;1;1;54,43
1724;8;31;2;1;0;2;3;3;2;1;2;2;0;2;108,67
1725;7;41;2;3;3;3;3;3;5;3;2;2;1;2;39,07
1726;8;58;1;3;1;3;6;0;5;3;3;4;2;2;35,04
1727;8;27;2;1;4;1;7;0;2;1;2;2;1;2;73,15
1728;6;31;2;3;0;2;0;4;3;2;2;2;1;1;55,65
1729;6;44;1;1;1;3;6;8;4;3;2;3;1;2;23,93
1730;3;43;1;3;0;3;1;6;5;2;3;3;1;2;28,17
1731;2;33;1;1;0;3;3;3;3;2;2;2;0;2;43,35
1732;2;59;1;3;0;4;4;5;7;3;4;5;2;2;14,95
1733;7;34;2;3;1;3;4;9;4;2;3;3;0;2;42,03
1734;9;39;2;2;0;3;2;9;3;2;2;2;1;1;57,61
1735;9;38;2;1;0;3;6;3;3;2;2;2;1;1;60,91
1736;4;52;2;3;0;2;1;4;5;3;2;2;2;2;30,44
1737;5;42;2;3;0;3;3;2;3;3;2;2;1;2;26,10
1738;2;48;1;3;0;4;3;8;5;3;3;3;2;2;52,34
1739;6;49;2;3;2;2;1;3;4;3;2;2;2;2;50,10
1740;9;27;2;1;0;2;2;2;2;2;2;1;0;2;95,94
1741;9;37;2;3;0;2;6;7;3;2;4;2;1;2;45,27
1742;2;42;2;2;0;2;2;1;3;2;2;3;1;1;66,87
1743;3;35;2;1;0;3;3;7;3;2;1;2;0;2;78,42
1744;9;22;2;1;0;2;1;9;2;1;2;2;0;2;90,71
1745;8;52;2;3;1;3;6;1;5;3;3;3;1;2;11,45
1746;7;33;2;1;1;2;1;5;2;1;2;2;1;2;38,41
1747;8;36;2;3;0;2;3;6;3;2;2;2;1;2;78,68
1748;2;39;1;2;0;3;2;9;4;3;2;2;1;2;35,73
1749;10;47;1;3;0;3;4;2;5;3;4;3;1;1;28,22
1750;2;20;2;1;2;0;6;8;2;1;1;1;0;2;84,82
1751;10;33;2;1;1;2;2;5;3;2;2;1;1;2;69,74
1752;6;40;2;1;0;1;4;8;3;2;2;2;1;2;50,14
1753;8;28;1;2;0;0;4;4;2;1;2;2;0;2;96,10
1754;5;54;1;3;2;4;3;8;5;3;3;3;2;1;30,17
1755;8;40;2;3;0;3;3;7;5;2;2;2;2;2;44,19
1756;4;40;2;3;0;3;2;4;4;3;2;2;1;2;38,44
1757;2;34;1;1;0;2;3;5;3;2;2;2;0;2;81,55
1758;10;38;2;2;1;2;3;2;3;2;2;3;1;2;64,07
1759;8;39;2;3;0;3;5;9;4;3;3;3;1;2;26,78
1760;5;40;1;3;2;3;3;4;4;3;3;3;1;2;30,90
1761;5;43;2;1;2;3;3;6;4;2;2;4;1;1;49,80
1762;2;31;1;1;2;2;5;6;3;2;2;2;1;2;46,52
1763;7;46;2;3;0;4;3;1;5;3;2;3;1;1;43,94
1764;8;23;1;1;0;0;3;4;2;1;2;2;0;1;82,59
1765;2;58;2;2;0;3;0;8;5;3;3;3;3;1;31,08
1766;7;28;2;1;0;3;0;7;2;2;2;2;0;2;45,13
1767;6;42;1;3;1;3;3;8;4;3;3;3;1;2;52,17
1768;8;63;1;4;0;4;4;9;7;3;4;5;3;2;0,00
1769;5;51;2;3;0;3;3;6;5;2;3;3;1;2;47,17
1770;7;52;2;3;1;3;6;4;6;3;4;3;2;1;7,92
1771;9;33;2;1;1;3;6;8;3;3;2;3;1;1;70,07
1772;6;29;2;1;0;1;4;2;2;1;1;1;0;1;98,72
1773;10;32;2;1;0;2;7;0;2;1;1;1;1;2;95,34
1774;8;59;2;3;0;4;4;6;7;3;4;4;2;2;20,93
1775;2;50;1;1;0;4;1;4;4;2;2;3;2;2;38,78
1776;9;34;2;3;1;2;3;6;4;2;3;2;1;2;46,79
1777;4;39;2;3;0;3;3;9;4;3;3;3;1;2;29,41
1778;5;48;2;3;0;3;3;6;5;3;3;3;3;2;22,15
1779;9;36;2;3;0;2;2;8;3;2;2;2;0;1;48,34
1780;8;34;2;1;0;2;4;5;2;1;2;2;0;2;78,13
1781;4;40;2;3;0;2;2;2;3;2;3;2;1;1;65,22
1782;8;47;2;1;1;3;2;6;5;3;4;5;1;2;47,77
1783;8;54;2;3;2;3;3;1;4;3;3;3;1;2;28,96
1784;10;52;1;3;0;4;3;8;6;3;3;3;2;2;23,66
1785;8;32;1;1;0;2;3;2;2;2;1;1;0;2;86,45
1786;3;50;2;3;0;4;4;7;7;3;3;3;3;2;31,71
1787;9;28;2;1;0;3;2;5;2;2;2;1;0;2;85,52
1788;7;49;1;3;0;2;3;4;4;2;2;3;1;2;35,49
1789;10;43;2;2;0;3;1;4;4;3;3;3;2;2;25,31
1790;9;31;2;3;4;2;3;3;2;2;2;2;1;2;74,29
1791;8;26;1;1;0;1;3;8;2;2;1;1;0;2;99,18
1792;3;35;2;1;0;2;1;3;3;3;2;2;1;2;41,35
1793;6;60;1;3;0;4;4;2;7;3;2;3;3;1;0,00
1794;6;43;2;2;0;3;6;5;5;2;2;2;1;2;44,39
1795;4;40;1;3;0;3;4;1;4;3;3;2;2;2;58,44
1796;5;39;2;3;0;3;3;5;3;3;3;1;2;2;65,46
1797;3;44;1;1;0;3;4;2;3;2;2;2;1;2;40,22
1798;7;37;2;3;0;3;6;4;3;3;2;2;1;2;43,42
1799;7;32;2;3;0;3;3;3;3;2;2;2;1;2;46,05
1800;2;35;2;1;0;2;3;4;2;2;2;2;0;2;69,19
1801;9;37;1;1;1;3;3;2;3;2;2;2;1;2;59,55
1802;2;49;2;2;0;3;4;6;3;2;2;3;1;2;50,74
1803;6;38;2;1;0;2;6;1;3;2;1;2;0;1;48,53
1804;7;46;2;2;0;3;6;9;4;2;2;3;2;1;28,41
1805;4;43;1;1;1;3;3;4;3;2;2;2;1;2;39,33
1806;9;45;2;1;0;2;5;8;3;2;2;2;1;2;62,28
1807;7;49;2;1;0;3;6;5;4;3;3;3;1;2;18,22
1808;2;26;2;1;0;2;5;5;2;2;2;2;0;2;114,22
1809;7;37;1;3;0;3;5;8;4;3;2;2;1;2;56,60
1810;9;59;1;3;0;3;4;7;5;3;4;4;1;2;43,49
1811;6;49;1;3;0;3;3;4;3;2;3;3;0;2;63,07
1812;9;44;2;3;0;3;3;5;4;3;2;3;1;2;40,44
1813;2;38;1;2;0;3;3;3;4;3;3;3;1;2;39,10
1814;8;43;2;1;0;3;3;0;3;1;2;1;1;2;57,41
1815;6;46;2;3;0;4;3;0;4;2;2;2;0;2;50,58
1816;9;27;1;1;0;2;1;0;2;2;1;1;0;2;82,54
1817;9;34;2;1;0;3;1;3;3;2;2;2;1;2;42,50
1818;10;40;2;1;0;3;0;3;2;1;2;1;0;2;73,50
1819;7;42;2;1;0;2;3;5;3;2;2;2;1;2;55,96
1820;4;35;1;1;0;3;2;5;3;2;2;2;1;2;74,71
1821;5;42;2;4;3;3;3;7;4;2;2;2;1;2;52,06
1822;9;37;1;3;0;3;2;0;3;1;2;2;1;1;73,24
1823;5;37;2;3;0;3;2;2;3;3;2;2;1;1;47,08
1824;5;52;1;1;0;3;3;7;4;3;2;3;1;2;41,62
1825;6;32;2;1;0;1;5;8;3;2;2;2;1;2;49,35
1826;5;44;1;3;0;3;3;8;5;3;3;2;1;2;19,71
1827;10;35;2;3;0;4;2;7;4;3;2;3;1;2;33,32
1828;6;33;1;1;0;2;3;8;3;2;2;2;0;2;58,38
1829;2;29;2;1;0;2;3;9;3;2;2;4;1;2;57,65
1830;9;39;2;3;0;2;6;2;2;2;2;2;0;2;85,31
1831;9;47;1;3;1;4;3;4;6;3;2;4;2;1;23,00
1832;8;33;1;3;1;3;3;3;3;2;2;3;0;2;39,88
1833;6;29;2;2;0;1;7;0;2;2;2;1;0;2;73,68
1834;4;40;2;3;0;3;2;6;3;2;2;3;1;2;43,56
1835;9;28;2;2;0;2;3;5;3;2;2;2;0;2;44,79
1836;8;40;1;3;0;3;3;6;4;3;3;3;2;2;23,56
1837;3;28;2;1;0;1;7;0;2;2;1;2;0;2;74,31
1838;10;26;2;3;1;3;3;7;3;2;2;2;0;2;78,02
1839;10;36;2;2;0;2;2;2;2;2;1;2;0;2;94,61
1840;10;22;2;1;0;0;7;0;2;1;1;1;0;2;94,22
1841;3;46;2;2;0;3;2;2;4;3;3;3;2;1;59,83
1842;4;25;2;1;0;3;7;0;2;1;2;1;0;2;92,24
1843;8;26;2;1;0;2;3;7;2;2;2;2;0;2;82,87
1844;6;45;2;3;0;3;6;9;3;2;2;2;1;2;52,43
1845;6;47;2;3;0;2;3;3;3;2;2;2;1;2;62,04
1846;2;50;1;3;2;3;3;5;5;3;3;4;1;2;50,31
1847;4;25;1;1;0;1;3;4;2;1;1;2;0;1;119,63
1848;3;40;2;1;1;2;4;5;3;2;2;2;1;2;64,87
1849;4;32;2;1;0;3;1;3;3;3;2;2;1;2;60,43
1850;4;39;2;4;0;3;3;6;5;3;3;3;2;2;34,24
1851;7;45;2;3;0;3;3;9;5;3;3;3;1;1;29,24
1852;8;32;2;3;1;3;2;4;2;2;2;2;0;1;87,64
1853;3;24;2;1;0;1;7;0;2;1;2;1;0;1;108,46
1854;7;29;2;1;3;0;3;9;2;2;2;2;1;2;68,15
1855;2;34;1;1;2;2;6;9;3;2;2;2;1;2;92,62
1856;7;21;1;1;0;1;1;7;2;1;1;1;0;1;100,52
1857;3;38;2;1;0;3;5;5;3;2;2;2;1;1;42,72
1858;2;41;1;3;0;3;3;4;5;3;3;3;1;1;42,76
1859;8;34;2;1;2;2;7;0;2;2;2;2;1;2;100,24
1860;4;48;1;3;0;2;3;4;5;3;4;4;1;2;15,59
1861;8;36;2;1;2;2;7;0;2;2;2;2;1;2;55,99
1862;9;40;2;1;2;2;3;7;3;3;2;1;0;1;48,17
1863;3;51;2;4;0;3;1;8;6;3;3;4;3;2;10,15
1864;4;47;2;3;0;3;2;6;4;3;2;3;1;2;45,60
1865;5;27;2;1;0;2;7;0;2;1;1;2;0;2;110,04
1866;5;39;2;1;1;3;2;3;3;3;2;2;1;1;43,29
1867;9;37;2;1;0;3;2;2;3;3;2;2;2;2;71,20
1868;9;30;2;1;0;2;2;6;2;2;2;2;1;2;44,97
1869;2;60;2;3;0;4;3;8;6;3;3;4;2;2;30,43
1870;9;59;2;4;0;3;3;4;6;3;4;4;2;2;34,46
1871;2;29;1;1;0;2;4;9;2;2;2;1;0;1;88,06
1872;2;24;1;1;1;1;6;6;2;1;1;2;0;1;104,34
1873;6;48;2;3;0;3;2;8;4;3;2;3;0;2;41,64
1874;8;45;2;2;2;3;2;4;4;3;3;2;1;2;60,26
1875;8;33;2;1;4;3;6;1;3;2;2;3;1;2;45,31
1876;4;44;1;1;1;3;3;2;3;2;2;2;1;2;26,47
1877;2;31;2;1;1;3;5;2;2;2;2;2;0;1;101,87
1878;8;28;2;2;0;2;6;0;3;2;2;2;1;2;39,21
1879;9;35;2;1;0;2;6;6;3;2;2;1;0;2;63,84
1880;3;28;1;1;2;2;4;9;3;2;2;2;0;2;67,31
1881;5;39;1;1;0;2;1;9;3;2;2;2;1;1;91,58
1882;6;61;2;4;0;4;4;7;7;3;4;3;3;1;12,86
1883;4;31;1;1;1;1;6;2;2;2;1;1;0;2;84,22
1884;7;41;2;2;2;2;4;4;4;3;2;2;1;2;39,13
1885;2;55;2;4;0;4;4;6;7;3;4;5;3;2;14,66
1886;7;38;2;2;4;3;1;4;3;2;2;3;1;2;42,66
1887;4;44;1;3;0;3;2;3;4;3;2;2;1;2;29,82
1888;4;39;2;1;2;3;1;1;3;3;3;2;1;2;64,06
1889;6;35;2;1;0;2;3;7;3;2;2;2;0;2;56,25
1890;5;23;1;1;0;1;7;0;2;1;1;1;0;2;79,17
1891;9;36;1;2;0;3;3;9;2;2;2;1;1;1;62,24
1892;5;43;1;3;2;3;1;2;6;3;4;5;2;2;16,02
1893;8;30;2;2;0;2;4;6;3;2;2;2;1;2;34,95
1894;6;38;1;2;0;2;6;5;3;2;2;2;1;2;38,80
1895;6;57;2;4;2;3;3;9;6;3;4;4;3;2;21,62
1896;6;38;2;2;0;3;2;2;3;3;2;4;1;2;37,44
1897;6;37;1;1;1;3;4;8;3;2;2;2;1;2;33,06
1898;10;38;2;3;2;2;1;4;3;3;2;2;0;2;66,03
1899;9;57;2;4;0;4;3;5;6;3;3;3;1;2;10,57
1900;7;20;1;1;0;1;6;8;2;1;1;2;0;2;107,35
1901;9;38;2;1;0;3;6;8;3;2;3;3;0;2;71,98
1902;4;48;1;3;1;3;4;3;4;3;2;2;1;2;48,94
1903;7;23;2;1;0;0;5;1;2;1;1;1;0;2;79,79
1904;7;23;2;1;2;1;2;6;2;1;1;2;0;1;109,77
1905;9;35;2;2;3;2;4;6;3;2;2;3;1;2;61,87
1906;7;49;2;3;2;3;3;4;5;3;2;3;3;2;38,31
1907;9;32;1;1;0;2;7;0;2;2;1;1;0;2;80,08
1908;5;26;2;1;0;3;2;3;3;2;2;2;1;2;48,46
1909;7;43;1;1;1;3;3;8;2;2;2;2;0;2;81,36
1910;9;56;2;3;1;3;5;5;5;3;2;2;1;1;35,16
1911;8;37;1;2;0;2;3;9;3;2;2;2;1;2;54,76
1912;10;62;1;4;0;4;4;4;7;3;4;5;3;2;11,47
1913;2;41;2;2;0;2;3;3;3;1;2;3;1;2;53,55
1914;9;27;1;2;1;2;0;2;2;2;2;2;0;2;91,85
1915;3;44;2;3;0;2;3;7;4;3;2;3;1;2;60,14
1916;6;37;1;1;0;3;0;9;3;2;2;2;0;2;76,79
1917;4;62;1;4;1;4;4;5;7;3;4;5;3;2;0,00
1918;8;43;2;1;0;4;3;8;3;3;3;2;0;2;74,72
1919;10;55;1;3;0;4;6;4;5;3;3;4;1;1;19,83
1920;4;47;2;2;0;3;3;9;4;2;3;4;1;2;52,95
1921;3;23;1;1;0;2;4;4;2;1;1;1;0;2;79,13
1922;5;64;2;4;2;4;4;8;7;3;4;4;3;2;0,00
1923;9;34;2;1;1;3;4;3;3;1;2;2;1;2;26,21
1924;10;56;2;3;1;3;6;7;5;3;3;3;1;2;46,75
1925;5;36;1;3;4;2;3;6;3;2;2;2;1;2;27,28
1926;10;40;2;1;0;2;1;8;3;2;2;1;0;1;76,91
1927;7;55;2;4;0;4;4;6;7;3;4;5;3;2;10,45
1928;7;44;2;1;3;3;6;4;3;2;2;3;1;2;50,19
1929;9;30;1;1;4;2;3;2;2;2;2;1;0;2;62,15
1930;9;44;1;3;0;3;2;3;4;3;2;3;1;1;39,42
1931;7;29;2;1;0;3;4;6;3;2;2;2;0;2;64,37
1932;5;46;1;2;0;3;4;4;6;3;2;2;2;2;31,96
1933;9;23;2;1;1;1;2;3;2;2;2;1;0;1;79,38
1934;9;40;2;2;0;3;3;1;3;3;2;3;0;2;63,62
1935;5;53;1;3;1;3;3;4;6;2;3;3;2;2;14,80
1936;5;40;1;1;1;3;1;6;3;2;2;2;0;2;59,08
1937;2;28;2;1;0;3;1;3;3;2;3;2;1;2;38,49
1938;9;50;1;3;0;3;3;8;5;3;3;3;2;2;27,36
1939;8;28;2;1;0;3;7;0;2;1;2;1;0;2;98,41
1940;8;44;1;2;1;3;4;7;4;2;2;3;1;2;54,04
1941;9;43;1;1;0;2;2;9;3;3;2;3;1;2;31,50
1942;3;33;2;1;2;1;3;2;2;2;1;1;0;2;78,11
1943;9;47;2;3;1;4;2;6;4;2;2;3;1;2;40,58
1944;2;46;2;3;1;4;3;7;4;2;3;3;2;2;39,56
1945;4;52;2;4;0;4;4;4;7;3;4;5;2;2;25,21
1946;10;37;2;1;0;2;7;0;2;1;2;2;1;2;59,02
1947;5;43;2;3;0;3;6;7;4;2;3;3;1;2;40,01
1948;2;35;1;1;0;3;3;6;3;3;2;2;1;2;33,58
1949;2;48;1;3;3;4;3;8;6;3;4;4;2;1;10,78
1950;5;31;2;3;0;2;1;4;3;2;2;2;1;1;59,33
1951;8;34;1;2;0;3;4;6;4;3;2;2;1;2;58,45
1952;5;52;2;3;0;4;3;9;5;3;3;3;3;2;25,67
1953;6;45;2;3;2;3;2;4;3;2;2;3;1;1;67,80
1954;2;30;2;1;0;2;2;2;2;2;2;2;0;1;72,83
1955;10;30;1;2;0;3;3;1;4;1;2;3;3;1;28,74
1956;2;36;2;1;1;3;3;4;4;3;3;3;1;1;30,74
1957;4;43;2;2;2;2;2;1;3;2;3;2;1;1;44,60
1958;2;41;1;2;0;3;4;7;3;2;2;2;1;2;41,03
1959;2;31;2;1;0;2;6;9;2;2;2;2;0;1;84,91
1960;9;25;2;1;2;1;7;0;2;1;1;1;0;2;86,57
1961;9;35;2;1;0;2;6;4;2;2;2;1;0;2;68,73
1962;5;28;2;1;0;2;7;0;2;2;2;2;1;2;86,94
1963;6;33;2;1;1;3;5;2;3;2;2;1;0;2;67,65
1964;8;39;2;3;2;3;3;7;4;3;2;3;1;2;18,14
1965;5;29;1;1;1;2;6;6;3;2;1;2;1;2;67,83
1966;3;36;1;2;3;3;2;7;3;2;2;2;1;2;51,40
1967;2;31;2;1;1;3;2;7;2;2;2;1;0;2;82,31
1968;7;39;2;3;1;3;6;4;4;3;2;2;1;2;48,38
1969;5;38;2;1;3;1;6;0;2;2;2;1;0;1;44,74
1970;8;43;2;1;1;3;2;6;3;2;3;1;0;1;64,28
1971;5;60;2;3;0;3;1;8;4;2;2;4;1;2;33,63
1972;10;37;2;1;2;2;5;5;3;3;2;2;1;2;32,17
1973;10;42;1;3;0;3;2;3;4;2;2;3;1;2;60,32
1974;2;39;2;2;4;3;3;2;2;2;2;2;1;2;65,40
1975;9;62;1;4;0;4;4;7;7;3;4;5;3;2;16,25
1976;4;31;1;1;0;3;2;7;2;2;2;2;0;2;81,42
1977;7;31;2;3;0;3;2;5;3;3;2;2;1;1;39,78
1978;9;23;2;1;0;1;4;9;2;2;2;1;0;2;77,84
1979;9;38;2;3;0;2;7;0;2;2;2;2;0;2;83,88
1980;5;44;1;3;1;4;3;4;5;3;3;4;3;1;44,00
1981;3;40;1;3;0;3;2;2;5;3;4;4;1;2;25,73
1982;9;38;2;2;0;2;6;6;3;2;2;2;0;2;40,97
1983;4;33;2;1;0;3;2;8;3;2;2;1;0;2;73,93
1984;5;35;1;1;0;2;7;0;2;1;2;2;0;2;43,14
1985;3;44;1;3;1;3;3;2;3;3;3;2;0;2;37,81
1986;3;37;2;1;1;2;7;0;2;2;2;1;0;2;87,18
1987;3;49;1;1;0;3;6;4;3;2;3;4;1;2;34,38
1988;5;41;1;2;1;3;3;2;3;2;2;2;0;2;44,89
1989;5;29;2;1;0;0;7;0;2;2;1;2;0;1;66,47
1990;9;52;2;3;0;3;3;4;3;2;2;2;2;2;74,15
1991;3;30;2;1;0;3;7;0;2;2;2;1;0;2;84,79
1992;10;54;2;3;0;3;3;1;6;3;3;3;1;1;24,47
1993;3;44;2;3;2;3;4;8;3;2;3;2;1;2;44,70
1994;3;48;1;1;2;3;3;0;4;3;3;2;1;2;12,84
1995;9;52;1;3;0;4;5;6;6;3;3;4;2;2;19,85
1996;9;25;2;1;0;2;1;5;2;2;2;1;0;1;59,77
1997;10;36;2;3;0;2;6;4;3;3;2;2;1;1;48,41
1998;9;41;2;3;0;2;1;0;3;2;2;2;1;2;44,12
1999;9;50;1;3;0;3;3;6;5;3;3;4;2;1;42,53
2000;9;54;2;2;0;3;2;7;5;3;4;3;2;1;19,28
2001;5;48;1;3;2;3;3;7;4;2;2;3;1;2;61,81
2002;6;38;1;1;0;3;3;4;3;2;2;2;1;2;71,30
2003;7;33;2;1;1;2;2;3;3;2;2;2;1;1;55,80
2004;4;22;1;1;0;0;3;1;2;1;1;2;0;2;78,63
2005;9;55;1;1;0;3;1;4;4;3;3;3;1;2;30,60
2006;3;31;2;1;0;2;4;6;2;1;2;2;1;2;79,73
2007;8;37;2;1;0;2;3;3;3;2;2;2;1;2;58,72
2008;7;27;2;1;2;2;2;8;2;1;2;1;1;1;77,30
2009;7;44;2;3;2;2;3;7;4;3;2;3;1;2;30,40
2010;8;32;1;2;0;3;2;3;3;2;2;2;1;1;49,23
2011;4;23;2;1;0;0;5;4;2;2;2;1;1;2;63,76
2012;5;35;2;1;0;1;0;2;2;1;2;2;0;2;71,12
2013;9;30;2;3;0;3;3;9;3;2;2;2;2;2;43,39
2014;5;42;1;3;2;3;1;6;4;3;3;3;1;2;57,36
2015;9;41;2;3;0;4;2;8;6;3;3;2;1;2;23,92
2016;3;41;2;2;0;2;2;5;3;2;2;3;0;2;93,68
2017;8;42;1;2;1;3;4;2;4;2;3;2;1;2;34,64
2018;5;44;2;3;2;3;6;4;4;3;2;4;1;2;43,07
2019;6;48;2;3;0;4;2;3;4;3;3;4;2;2;41,85
2020;2;37;2;1;0;2;2;3;2;2;2;3;0;1;74,79
2021;2;46;1;3;0;4;6;4;6;3;4;3;3;1;37,65
2022;4;48;2;3;0;3;2;0;5;3;3;3;1;2;32,26
2023;2;53;1;3;3;4;4;4;6;3;4;3;2;1;8,20
2024;10;47;2;3;3;3;6;1;3;2;3;2;1;2;77,96
2025;5;38;1;3;3;3;3;7;4;3;3;3;2;1;42,11
2026;6;33;1;2;0;3;3;3;3;2;2;2;1;2;69,27
2027;2;19;2;1;1;0;7;0;2;1;1;1;0;2;117,52
2028;10;38;2;3;0;2;5;3;4;3;2;2;0;2;53,70
2029;4;49;2;3;0;2;3;4;4;3;3;3;1;1;30,80
2030;3;43;1;2;0;4;4;8;5;2;4;3;1;2;21,97
2031;2;53;2;3;0;3;2;4;5;3;2;3;1;2;21,29
2032;8;41;1;1;0;2;3;8;3;2;1;1;1;2;69,11
2033;9;38;1;3;0;2;6;4;3;2;2;2;1;2;44,05
2034;3;50;2;3;0;3;2;3;5;3;3;2;2;2;29,76
2035;2;60;2;3;0;3;1;4;5;3;3;2;3;2;47,54
