Cidade,Idade,Sexo,EstadoCivil,NumeroFilhos,Escolaridade,Ocupacao,AreaAtuacao,NivelGerencial,TipoResidencia,CondicaoResidencia,ValorImovel,NoAutomoveis,Computador,PrimeiraCompra
9,24,1,2,1,1,2,9,1,2,2,2,0,2,1.0
5,41,1,2,0,3,6,5,3,2,2,3,1,2,1.0
2,21,2,1,0,1,3,5,1,1,2,1,0,2,1.0
10,32,1,1,0,1,2,7,1,1,1,1,0,2,1.0
10,37,2,2,0,2,4,8,1,2,2,2,0,2,1.0
8,49,1,3,0,3,6,5,3,3,3,2,1,2,1.0
9,44,2,4,4,4,6,1,5,3,3,4,1,2,0.0
5,38,2,3,3,3,4,7,2,3,2,3,1,2,1.0
10,40,2,3,2,3,1,2,3,2,3,2,1,2,0.0
9,40,2,3,2,3,3,8,3,3,2,3,1,2,0.0
8,57,2,3,0,4,4,5,6,3,4,4,2,2,0.0
4,38,2,3,0,2,3,4,2,2,2,2,0,2,1.0
5,52,2,3,1,4,3,2,5,3,2,4,1,2,0.0
6,29,2,1,1,2,2,7,1,2,2,2,0,1,1.0
2,26,1,1,0,1,4,7,1,1,1,1,0,2,1.0
8,36,2,2,0,3,4,2,2,2,2,3,1,2,1.0
2,34,1,1,2,3,6,3,2,2,2,3,1,2,1.0
9,27,2,1,0,0,1,4,1,1,2,2,0,2,1.0
4,38,1,1,1,1,5,1,2,2,2,2,1,2,1.0
9,31,2,2,2,1,3,2,2,2,2,2,1,2,1.0
9,30,2,1,2,2,2,3,2,2,2,2,1,2,1.0
9,35,1,1,0,2,5,2,2,2,2,2,1,2,0.0
2,50,2,3,2,3,2,2,3,3,3,3,1,2,0.0
7,33,2,1,0,2,1,3,2,2,2,2,1,2,1.0
9,45,1,3,0,3,5,6,3,3,2,2,1,2,1.0
3,38,1,2,0,3,3,4,2,2,2,2,1,2,1.0
4,34,2,1,0,3,3,7,2,2,3,2,1,2,1.0
7,51,1,3,0,3,3,7,4,3,3,4,1,1,0.0
2,25,2,1,0,0,2,4,1,1,1,1,0,2,1.0
2,33,2,1,0,3,5,4,2,2,2,2,1,1,1.0
5,39,1,1,2,2,3,4,2,2,2,2,1,2,1.0
10,47,2,3,3,3,6,4,4,3,3,4,1,2,0.0
8,40,2,3,2,3,4,0,2,2,2,3,1,1,0.0
4,38,1,1,0,2,3,3,2,3,3,2,1,1,1.0
9,23,1,1,0,2,2,5,1,2,2,2,0,2,1.0
4,31,1,1,0,2,2,3,1,1,1,2,0,2,1.0
3,46,1,3,1,3,3,7,3,3,3,3,1,1,0.0
5,21,2,1,0,1,2,1,1,2,1,1,0,2,1.0
7,47,2,3,3,3,4,4,4,3,3,3,2,2,1.0
2,31,2,1,0,2,2,5,1,2,2,2,1,2,1.0
7,41,2,3,3,3,3,3,4,3,2,2,1,2,0.0
5,32,1,1,1,2,2,2,1,2,2,1,0,2,1.0
3,26,2,1,0,2,3,1,1,2,2,2,0,2,1.0
5,45,2,3,0,4,5,8,5,3,3,4,2,2,0.0
5,60,2,3,0,3,1,8,3,2,2,4,1,2,0.0
9,32,1,2,2,3,6,4,2,2,2,3,1,2,0.0
2,38,1,2,0,3,3,3,3,3,3,3,1,2,0.0
4,46,2,4,0,3,3,6,5,3,2,3,2,2,0.0
5,30,1,1,0,2,6,5,1,2,2,2,0,2,1.0
2,41,1,2,2,3,3,5,3,2,2,3,0,2,0.0
5,40,2,2,0,3,6,4,2,3,2,3,1,2,0.0
5,27,2,1,0,3,6,3,2,2,2,2,1,2,0.0
7,26,2,1,2,2,7,0,1,2,1,1,0,2,1.0
2,33,1,1,0,2,3,4,2,2,2,3,0,2,1.0
6,43,2,2,0,3,6,5,4,2,2,2,1,2,1.0
9,58,2,4,0,3,4,7,6,3,4,4,2,2,0.0
5,40,2,3,0,3,3,5,3,2,3,3,1,1,1.0
9,50,2,3,0,3,6,0,5,3,3,3,1,2,0.0
7,55,2,3,0,4,2,6,4,3,3,3,2,2,1.0
5,49,2,3,1,4,3,6,4,2,2,4,1,2,0.0
5,38,2,1,1,2,1,3,1,2,2,1,0,2,1.0
6,44,2,2,1,3,5,8,2,2,2,2,0,2,1.0
7,52,2,3,3,3,3,8,5,3,4,3,2,2,0.0
2,45,2,3,0,3,5,2,3,2,2,3,1,2,0.0
8,23,2,1,0,0,7,0,1,1,1,1,0,2,1.0
10,42,1,3,0,3,2,3,3,2,2,3,1,2,1.0
2,39,2,3,0,3,2,2,2,2,3,3,1,1,1.0
4,43,2,2,2,2,2,1,2,2,3,2,1,1,1.0
8,23,2,1,0,0,6,6,1,2,2,1,0,1,1.0
9,33,1,2,0,3,3,0,3,2,3,3,1,1,0.0
2,36,2,1,1,3,3,4,3,3,3,3,1,1,0.0
5,28,1,1,0,3,3,4,2,2,2,2,1,1,1.0
2,37,2,2,0,3,3,6,2,2,2,2,0,2,1.0
6,46,2,3,2,3,2,9,4,3,2,2,1,2,1.0
9,39,1,1,2,2,2,8,2,2,2,2,1,1,1.0
6,36,1,3,0,2,3,5,2,2,2,2,1,1,1.0
4,31,2,1,0,2,4,4,1,2,2,2,0,2,1.0
4,63,1,4,0,4,4,7,6,3,4,5,3,2,0.0
3,35,2,1,1,2,2,7,2,2,2,2,0,2,1.0
3,28,2,1,0,2,7,0,1,1,2,2,0,2,1.0
9,33,1,2,1,3,3,8,2,2,2,2,1,2,0.0
7,60,2,4,0,4,4,9,6,3,4,5,3,2,0.0
5,51,2,3,0,3,1,5,5,3,3,4,2,2,0.0
5,48,1,3,2,3,3,7,3,2,2,3,1,2,1.0
2,30,2,1,0,3,7,0,1,1,2,2,1,2,1.0
2,26,2,1,1,2,4,3,1,2,2,2,1,1,1.0
4,61,2,4,0,4,4,1,6,3,4,5,3,2,0.0
6,34,2,1,0,0,7,0,1,1,2,1,0,2,1.0
10,41,1,1,2,2,3,2,2,2,2,3,1,1,1.0
4,46,2,2,2,3,3,5,2,2,2,2,1,2,1.0
2,40,2,3,0,3,3,6,3,3,2,3,1,2,0.0
10,61,2,3,3,4,4,7,6,3,4,5,3,2,0.0
5,29,1,1,1,3,3,6,2,2,2,2,0,2,1.0
8,34,2,3,0,3,5,9,2,2,2,3,2,2,1.0
7,38,2,3,1,3,3,9,2,2,2,3,1,2,1.0
2,34,2,1,1,1,1,9,2,2,2,2,1,2,1.0
9,33,1,1,0,3,4,6,2,3,2,2,1,2,1.0
5,32,1,3,1,2,3,6,3,3,2,3,1,2,1.0
9,52,1,3,0,3,1,6,4,3,3,4,1,2,0.0
4,20,1,1,0,3,2,8,1,1,1,1,0,2,1.0
7,29,2,1,0,0,3,9,1,1,2,1,0,2,1.0
10,47,2,3,1,4,4,4,5,3,3,4,3,2,0.0
2,46,1,4,2,3,4,4,4,3,3,3,3,2,0.0
9,39,2,3,0,2,6,2,1,2,2,2,0,2,1.0
7,34,2,1,0,2,4,3,1,2,2,1,0,1,1.0
2,38,2,1,0,2,3,3,2,1,2,2,1,2,1.0
10,32,2,1,0,2,2,5,2,2,2,2,0,2,1.0
6,44,2,3,2,3,3,3,3,3,2,3,1,1,1.0
4,36,1,1,1,3,3,9,2,1,2,2,1,1,1.0
8,51,2,3,2,3,2,4,4,3,3,4,2,1,1.0
4,36,1,1,0,2,3,0,1,2,2,2,1,2,1.0
7,44,2,4,0,3,3,2,4,3,3,3,1,2,0.0
3,39,2,3,0,2,4,9,2,2,3,2,1,2,0.0
6,32,2,1,0,1,5,8,2,2,2,2,1,2,1.0
5,30,1,2,0,2,7,0,1,2,2,2,0,2,1.0
10,26,2,1,0,2,2,0,1,2,2,1,1,2,1.0
9,52,2,3,0,3,3,7,5,3,3,3,2,2,0.0
4,43,1,3,4,3,2,9,3,3,3,2,1,2,0.0
3,44,1,1,0,3,4,2,2,2,2,2,1,2,0.0
9,33,2,2,0,2,3,2,1,2,2,1,0,2,1.0
5,38,1,2,0,2,6,4,2,2,2,2,1,2,1.0
8,36,1,2,0,3,3,8,2,3,2,2,1,1,0.0
4,39,2,2,0,3,4,4,2,2,2,2,1,2,1.0
8,32,2,3,1,3,4,6,3,2,3,3,2,2,1.0
2,24,2,1,0,1,7,0,1,2,1,1,0,2,1.0
10,57,2,3,0,4,6,9,5,2,4,4,3,2,0.0
9,47,2,4,0,3,3,2,4,3,3,5,1,2,0.0
3,28,1,1,0,0,2,7,1,1,2,2,0,2,1.0
7,36,2,3,0,3,2,3,3,3,3,3,1,2,0.0
7,43,1,1,1,3,3,8,1,2,2,2,0,2,1.0
2,34,2,1,0,2,6,3,1,1,2,2,0,2,1.0
9,34,1,1,1,1,3,7,2,2,2,2,0,1,1.0
7,57,2,4,2,4,4,9,6,3,4,5,3,2,0.0
9,53,2,4,0,4,4,4,6,3,4,5,2,2,0.0
5,27,2,1,2,1,7,0,1,1,2,1,0,2,1.0
2,52,1,3,0,3,5,5,3,3,3,3,1,2,0.0
8,22,2,1,0,0,2,2,1,1,1,1,0,2,1.0
10,27,2,1,0,3,1,9,2,2,2,2,1,1,1.0
4,39,2,3,1,3,3,5,2,2,2,3,0,2,1.0
8,35,1,2,0,2,2,3,2,2,2,2,1,2,1.0
9,23,2,1,0,1,4,9,1,2,2,1,0,2,1.0
9,50,2,2,0,3,4,9,4,2,3,4,2,2,0.0
3,35,2,1,0,2,3,6,1,1,1,1,0,2,1.0
8,36,2,2,3,3,4,5,2,2,2,2,1,2,0.0
7,45,1,1,1,3,1,6,2,2,2,2,1,2,1.0
4,43,2,3,1,3,6,3,2,2,2,2,1,2,1.0
9,56,1,2,1,3,3,4,5,3,3,4,3,1,0.0
10,49,1,2,0,3,3,3,3,3,3,4,1,1,0.0
4,40,2,3,0,3,3,4,4,3,3,2,1,2,1.0
8,33,2,1,1,4,4,3,2,3,2,2,1,2,0.0
5,46,2,3,0,3,1,5,4,3,3,3,1,2,0.0
10,39,2,3,0,3,3,6,2,2,2,2,1,2,1.0
10,46,1,3,0,3,3,1,3,3,2,3,2,2,0.0
6,29,1,1,2,3,7,0,1,1,2,2,1,2,1.0
2,47,2,3,0,4,6,1,4,3,3,4,2,2,0.0
9,46,2,2,0,3,3,5,2,2,2,3,2,2,1.0
2,50,1,2,0,3,2,8,3,2,2,2,1,2,0.0
4,41,1,3,0,3,1,3,2,2,2,2,0,2,1.0
7,34,2,1,0,1,1,1,1,2,1,1,0,1,1.0
7,37,2,3,0,3,3,2,3,3,2,3,1,2,0.0
6,44,1,2,0,2,3,4,3,3,3,4,1,2,0.0
5,48,2,3,0,2,0,3,2,3,2,2,2,2,0.0
2,50,2,3,2,3,2,4,4,3,3,4,1,2,0.0
2,24,2,1,0,2,6,1,1,1,2,2,0,2,1.0
4,39,2,3,0,3,6,4,3,3,3,4,1,2,1.0
2,41,2,2,0,2,3,3,2,1,2,3,1,2,1.0
10,34,2,1,0,2,3,6,2,1,2,2,0,2,1.0
4,58,2,3,2,3,3,6,5,3,3,3,1,2,0.0
6,53,2,3,1,3,3,7,4,3,2,3,1,2,1.0
8,41,2,3,0,3,4,5,5,3,3,3,2,1,1.0
5,36,2,2,0,2,2,5,2,2,2,2,1,2,1.0
4,38,1,1,0,2,6,4,2,2,2,3,1,2,1.0
2,39,1,1,2,2,1,2,2,3,2,3,1,2,1.0
4,25,2,1,0,2,2,2,1,2,2,1,1,2,1.0
10,55,2,3,0,4,3,2,5,3,4,4,1,2,0.0
9,39,2,1,2,3,1,5,2,1,2,2,1,2,1.0
9,49,2,1,0,3,3,2,3,2,2,3,1,1,0.0
5,42,1,3,0,3,3,3,3,2,2,3,1,2,0.0
9,29,2,1,0,2,3,0,1,1,1,1,0,2,1.0
2,47,2,3,0,3,6,8,4,3,3,2,2,2,1.0
8,53,1,2,0,3,5,7,4,3,3,4,1,2,0.0
4,49,2,1,0,3,2,2,2,2,2,3,1,1,1.0
5,41,2,3,0,2,2,4,3,2,2,3,1,2,1.0
9,30,1,1,0,2,2,9,1,2,2,2,0,2,1.0
9,24,1,1,0,1,6,5,1,1,2,1,0,1,1.0
9,36,2,1,0,3,2,2,1,2,2,2,0,2,1.0
9,55,2,4,0,3,2,4,5,3,3,4,3,1,0.0
5,35,1,2,1,3,6,5,3,3,3,3,1,1,0.0
9,31,2,1,0,3,3,7,2,2,2,2,1,2,1.0
2,56,2,3,0,4,3,3,5,3,2,4,1,2,0.0
8,23,2,1,0,0,3,4,1,1,1,1,0,2,1.0
5,46,2,3,0,3,1,9,3,3,3,2,1,2,0.0
2,42,2,3,0,3,2,8,2,2,2,3,1,2,0.0
7,27,2,1,0,2,4,8,1,2,2,1,1,2,1.0
3,22,2,1,0,1,2,4,1,1,2,2,0,2,1.0
2,48,2,4,0,2,3,5,4,2,2,3,2,2,0.0
7,55,2,4,0,4,4,6,6,3,4,5,3,2,0.0
2,47,2,3,0,3,3,2,3,3,3,3,1,2,0.0
5,37,2,3,1,3,6,4,3,3,2,3,2,2,1.0
2,31,1,3,0,3,6,2,2,2,2,2,0,2,1.0
4,32,2,1,0,3,1,3,2,3,2,2,1,2,1.0
3,45,1,3,1,3,3,9,3,2,2,3,1,2,0.0
3,52,1,4,1,4,2,6,5,3,4,4,1,2,0.0
7,37,2,1,0,3,3,3,2,2,2,2,1,2,1.0
5,46,1,2,0,3,4,4,5,3,2,2,2,2,0.0
2,55,1,3,2,4,3,9,5,3,4,3,2,2,0.0
9,52,2,2,0,3,2,3,3,3,3,2,1,1,1.0
3,30,2,1,0,2,7,0,1,2,1,2,1,2,1.0
8,31,1,1,0,2,6,3,1,2,2,2,0,2,1.0
4,54,2,3,3,3,2,4,5,3,3,4,3,2,0.0
8,55,2,3,1,3,3,8,5,3,3,4,1,1,0.0
4,44,2,3,4,3,3,8,3,3,3,2,2,2,1.0
7,31,1,3,2,3,4,8,2,2,2,3,1,2,1.0
9,36,2,2,2,2,1,3,2,2,2,2,1,2,1.0
10,26,1,1,0,2,4,2,1,1,1,2,0,1,1.0
2,44,2,3,0,4,2,6,4,3,4,4,1,1,0.0
8,42,2,1,0,3,3,4,2,2,3,2,0,2,1.0
4,54,1,3,0,4,4,8,6,3,4,5,1,2,0.0
6,32,1,1,0,0,3,2,1,2,2,1,0,1,1.0
9,55,1,3,2,3,4,3,4,3,3,3,2,2,0.0
9,33,2,1,1,1,6,5,1,2,2,1,1,2,1.0
5,38,1,3,3,3,3,7,3,3,3,3,2,1,1.0
6,33,2,1,0,2,1,5,2,2,2,2,0,2,1.0
7,58,2,4,1,4,4,4,6,3,4,5,3,2,0.0
9,42,2,3,2,3,1,6,3,2,3,3,2,2,0.0
4,27,2,1,0,2,0,9,1,2,1,2,0,1,1.0
4,44,2,3,0,4,2,5,4,3,3,2,1,1,0.0
6,41,1,3,0,3,4,2,4,3,2,3,1,1,0.0
3,62,1,4,0,4,4,6,6,3,4,3,2,1,0.0
2,35,2,3,0,3,2,4,2,2,2,3,1,2,1.0
8,19,1,1,0,0,2,1,1,1,1,1,0,2,1.0
3,42,2,3,2,2,3,6,2,2,2,3,1,1,1.0
5,38,2,3,4,3,2,5,2,3,2,2,1,2,1.0
10,35,1,1,0,2,5,6,2,2,2,2,1,2,1.0
8,32,2,1,0,3,1,5,2,2,2,2,1,2,1.0
7,47,2,3,0,3,2,2,3,2,3,3,1,2,1.0
10,44,1,1,0,2,5,0,2,2,2,2,1,2,1.0
9,29,2,1,0,2,3,4,1,2,2,1,0,2,1.0
5,30,2,1,0,1,2,7,1,2,2,2,0,2,1.0
3,41,2,1,0,3,2,4,2,2,2,2,1,2,1.0
8,29,1,1,0,3,3,1,2,2,2,3,0,2,1.0
4,31,1,3,2,3,2,4,3,3,3,3,1,2,1.0
8,54,1,3,1,3,4,7,3,2,3,2,1,2,0.0
7,44,2,3,0,3,3,2,3,2,3,3,1,2,1.0
6,25,2,1,0,2,3,7,1,2,2,1,0,2,1.0
6,46,2,3,0,3,4,6,4,3,2,4,1,2,0.0
9,54,2,3,3,3,3,8,3,3,3,2,1,2,0.0
5,47,1,3,0,3,3,0,3,3,3,2,1,2,0.0
10,53,2,3,1,4,4,0,6,3,3,4,2,2,0.0
9,48,2,3,1,3,2,1,4,3,2,3,1,2,1.0
8,26,2,1,0,2,1,0,1,2,2,2,0,2,1.0
10,50,1,3,0,3,4,4,3,2,2,3,0,2,1.0
4,36,2,1,0,2,7,0,1,2,2,1,0,2,1.0
6,38,1,1,0,2,3,2,2,2,2,2,0,2,1.0
4,25,2,1,1,1,7,0,1,2,2,1,0,2,1.0
2,40,2,2,0,2,2,6,2,2,2,2,1,2,1.0
5,56,2,3,1,3,3,4,4,3,2,3,2,2,1.0
9,35,1,3,0,3,2,4,2,3,2,2,1,1,0.0
5,34,2,3,0,3,3,5,3,3,3,2,1,2,1.0
9,44,1,3,1,3,3,2,4,2,3,3,1,1,0.0
9,22,1,1,2,2,6,7,1,2,1,2,0,2,1.0
6,29,1,1,0,2,5,2,1,2,2,1,0,2,1.0
8,34,2,1,0,3,3,9,2,2,2,2,1,2,1.0
6,38,2,1,0,2,1,1,2,2,2,2,1,2,1.0
8,40,2,1,1,3,6,1,3,2,3,3,1,2,0.0
7,33,1,1,2,2,6,4,1,1,1,1,0,1,1.0
2,41,1,4,2,4,2,1,4,3,2,3,1,2,1.0
4,43,1,3,0,3,2,5,2,3,2,2,1,1,0.0
8,49,1,3,0,3,3,5,3,3,3,3,2,1,1.0
2,58,2,4,0,4,4,1,6,3,3,5,3,2,0.0
5,45,2,3,1,3,6,5,3,3,2,3,1,2,1.0
4,61,1,3,0,4,4,8,6,3,4,4,3,2,0.0
6,31,2,1,1,1,4,1,1,2,1,1,0,1,1.0
10,37,2,1,0,2,7,0,1,1,2,2,1,2,1.0
9,32,2,1,1,1,1,5,1,2,2,1,0,2,1.0
5,51,2,3,0,3,4,7,4,3,3,3,2,2,0.0
7,29,2,1,0,2,3,3,2,2,2,2,1,2,1.0
5,32,2,1,0,2,6,3,2,2,2,2,1,2,0.0
2,48,1,3,3,4,3,8,5,3,4,4,2,1,0.0
5,37,1,1,0,2,4,9,2,2,2,2,1,2,0.0
8,27,2,1,4,1,7,0,1,1,2,2,1,2,1.0
5,35,2,3,0,2,3,9,2,3,2,2,1,2,1.0
8,41,2,3,0,3,2,8,3,2,2,2,2,1,0.0
7,43,2,3,0,3,3,4,3,3,2,4,1,2,1.0
2,36,1,1,0,3,4,5,2,2,2,2,1,2,1.0
6,33,2,1,0,3,3,5,2,2,2,3,1,1,1.0
5,57,1,3,0,4,3,5,5,3,3,5,3,2,0.0
6,32,2,1,2,3,2,1,2,3,3,2,1,2,1.0
5,48,2,4,0,4,4,2,6,3,4,3,3,2,0.0
3,46,1,3,0,3,5,8,3,3,2,2,1,2,0.0
7,50,1,2,0,3,3,4,3,2,2,3,1,2,1.0
7,61,2,4,0,4,4,6,6,3,4,5,2,2,0.0
10,48,2,3,0,3,3,4,4,3,3,3,2,2,0.0
4,29,1,2,0,3,3,8,2,2,2,2,1,2,1.0
9,39,2,1,0,2,4,6,2,2,2,2,0,2,1.0
10,21,2,1,0,1,5,6,1,1,1,1,0,2,1.0
7,32,2,1,0,3,6,3,1,2,2,1,0,2,1.0
8,33,2,1,2,2,2,9,1,2,2,1,0,1,1.0
9,59,2,4,0,3,3,4,5,3,4,4,2,2,0.0
6,40,2,3,1,3,3,0,3,2,2,2,1,2,0.0
9,28,1,1,0,2,2,4,1,2,2,2,0,2,1.0
7,47,2,1,0,3,3,5,2,3,2,2,0,2,1.0
2,64,1,4,3,4,4,5,6,3,3,3,3,2,0.0
2,35,2,1,0,2,5,1,1,2,2,1,0,2,1.0
5,32,1,1,2,2,3,7,1,2,2,3,0,1,1.0
6,35,1,2,3,3,6,6,2,2,2,2,0,1,1.0
9,41,2,3,0,4,2,8,5,3,3,2,1,2,0.0
9,40,2,3,0,3,2,7,2,3,3,2,1,2,1.0
9,33,2,2,2,3,2,8,2,2,2,2,1,1,1.0
10,41,2,3,0,4,1,5,4,2,3,4,2,2,0.0
10,45,2,3,0,3,6,2,4,3,3,4,1,2,0.0
7,33,2,1,1,2,7,0,1,1,2,1,0,2,1.0
9,52,2,3,0,3,3,4,4,3,2,4,1,2,0.0
5,51,1,3,0,3,2,5,3,3,2,3,1,2,1.0
2,37,1,2,0,3,2,8,2,2,2,3,1,2,1.0
6,41,2,2,2,3,2,6,3,3,3,2,1,2,0.0
2,42,1,3,1,3,2,0,4,3,3,3,1,2,0.0
5,49,2,3,2,3,5,4,5,3,3,3,1,1,0.0
9,40,1,3,0,3,5,6,3,3,2,3,1,2,0.0
7,37,1,3,0,3,4,3,3,3,2,2,1,2,0.0
6,44,2,1,0,3,3,3,3,2,3,2,1,1,1.0
4,35,2,3,1,3,5,1,3,3,2,2,1,2,0.0
9,40,1,2,0,3,4,1,3,2,2,2,1,2,1.0
7,41,2,3,0,3,3,2,3,3,2,3,1,2,0.0
3,25,1,1,2,2,3,0,2,2,2,3,1,2,1.0
6,33,2,1,1,2,2,4,1,2,2,2,0,1,1.0
4,30,2,3,0,2,1,4,2,2,2,2,2,2,1.0
7,41,2,3,0,3,3,0,3,2,2,2,1,2,1.0
9,45,1,2,2,3,3,0,3,2,2,2,0,2,1.0
5,31,2,1,4,2,2,6,1,2,2,1,1,2,1.0
8,42,2,2,0,2,6,2,2,2,2,3,1,2,1.0
3,50,2,3,0,4,4,7,6,3,3,3,3,2,0.0
7,35,2,1,0,2,1,3,2,3,2,3,0,1,1.0
2,58,2,4,0,4,4,9,6,3,3,4,3,2,0.0
2,37,2,1,1,2,3,2,2,2,2,2,1,2,1.0
9,41,2,1,0,2,5,1,2,2,3,2,1,1,1.0
4,33,1,1,1,2,2,7,1,2,2,2,0,2,1.0
8,26,2,1,0,1,0,7,1,1,2,1,0,2,1.0
5,49,2,4,0,4,5,1,5,3,3,3,2,2,0.0
7,44,2,2,0,3,2,4,4,3,3,3,2,2,0.0
7,40,1,1,0,2,2,0,2,2,2,2,0,1,1.0
8,56,2,4,0,4,3,4,4,3,2,2,2,2,1.0
10,41,1,3,0,3,2,4,2,2,2,2,1,2,0.0
8,59,2,3,2,4,4,9,6,3,4,5,3,1,0.0
2,52,2,3,0,4,3,9,5,3,3,3,2,2,0.0
6,49,2,3,0,3,3,2,4,3,3,5,1,2,0.0
2,45,2,2,0,3,2,4,3,3,2,2,1,2,0.0
2,46,2,3,0,3,4,4,4,3,3,3,2,2,1.0
9,33,1,1,0,3,4,8,2,3,2,2,1,2,1.0
9,47,2,1,3,3,3,8,3,2,3,2,1,2,1.0
2,33,2,3,0,2,6,3,2,2,2,2,1,2,1.0
9,42,2,3,1,3,6,8,4,3,2,4,3,2,0.0
5,51,1,3,0,3,3,3,4,3,2,2,2,2,0.0
7,33,2,1,2,2,3,9,1,2,2,2,1,2,1.0
3,37,1,1,0,3,4,2,2,2,2,3,1,2,1.0
7,47,2,3,1,3,6,0,4,3,3,3,1,1,0.0
8,49,2,3,0,3,3,5,5,3,4,4,2,2,0.0
6,47,2,2,1,3,2,9,3,3,3,3,1,2,0.0
2,37,1,1,0,2,3,7,2,3,2,2,1,2,1.0
8,33,1,3,0,3,3,4,2,3,2,2,1,2,1.0
9,48,1,3,4,3,4,7,4,3,3,2,2,2,0.0
8,36,2,2,0,3,5,8,3,2,2,2,1,2,0.0
7,37,2,1,0,3,2,8,2,2,2,1,1,2,1.0
10,26,1,1,3,2,5,6,1,2,2,1,0,2,1.0
2,42,1,1,3,2,2,4,3,3,2,3,1,2,1.0
9,35,2,1,0,2,5,7,1,2,2,2,0,2,1.0
5,33,2,1,0,3,4,4,1,1,1,2,0,2,1.0
6,41,2,3,0,2,1,9,2,2,2,2,0,2,1.0
10,32,2,1,2,0,3,7,1,1,2,2,0,1,1.0
4,32,1,1,0,2,6,6,1,2,2,2,0,2,1.0
9,45,1,3,0,4,3,3,3,2,3,3,1,2,0.0
8,41,2,2,0,3,3,0,2,3,2,2,0,2,1.0
9,33,2,1,0,3,3,4,1,2,2,2,1,1,1.0
2,32,2,3,1,2,3,2,2,2,2,2,1,2,1.0
3,27,2,1,2,1,7,0,1,1,1,1,0,2,1.0
5,21,2,1,0,0,2,8,1,1,1,1,0,2,1.0
9,56,2,2,1,3,4,3,3,2,2,3,1,2,1.0
5,34,1,1,1,2,1,3,1,2,2,2,0,1,1.0
8,40,2,1,0,2,3,8,2,2,3,2,1,1,1.0
4,54,2,4,3,4,4,7,6,3,4,4,2,2,0.0
6,58,2,3,0,4,4,2,6,3,4,4,2,1,0.0
2,41,1,2,0,3,4,7,2,2,2,2,1,2,0.0
8,35,1,1,0,3,3,9,2,2,2,2,1,2,1.0
9,21,2,1,0,0,1,5,1,1,1,1,0,2,1.0
7,53,1,3,2,3,0,4,4,3,4,3,1,2,0.0
8,36,2,1,0,2,3,4,2,2,2,2,0,1,1.0
7,41,2,2,2,2,4,4,3,3,2,2,1,2,0.0
8,43,2,3,0,3,6,4,2,3,2,2,1,2,0.0
10,44,1,3,0,3,3,8,4,3,3,3,1,1,0.0
9,42,2,1,3,3,3,6,2,2,2,2,1,2,1.0
6,49,1,3,2,3,3,4,3,3,3,3,1,1,1.0
6,41,2,2,2,3,3,3,2,3,2,3,2,2,0.0
6,25,2,1,1,1,7,0,1,2,2,1,0,1,1.0
9,40,2,1,0,3,5,6,1,2,2,2,0,1,1.0
9,36,2,1,0,2,3,4,2,2,2,2,0,2,1.0
2,27,2,1,0,1,7,0,1,2,2,1,0,1,1.0
9,28,1,3,2,3,3,7,2,2,2,3,1,1,1.0
5,22,2,1,2,2,2,8,1,1,1,1,0,2,1.0
9,57,1,3,0,3,4,3,6,3,3,3,3,2,0.0
9,33,2,1,0,2,3,8,2,2,2,2,1,1,1.0
2,38,2,2,0,2,3,5,2,2,2,3,1,2,0.0
5,36,2,1,1,2,3,4,2,2,3,2,1,2,1.0
2,31,2,1,0,3,2,5,1,2,1,2,0,1,1.0
2,50,1,1,0,4,1,4,3,2,2,3,2,2,0.0
2,42,2,3,0,2,4,3,2,2,2,2,1,1,1.0
5,56,1,3,3,4,4,5,6,3,4,5,3,2,0.0
10,47,2,3,0,3,3,4,5,3,4,3,2,2,0.0
7,58,2,3,0,4,1,9,5,3,3,4,2,2,0.0
9,36,1,1,0,2,3,6,1,2,2,2,0,2,1.0
8,46,1,3,1,3,1,6,5,3,3,3,1,2,0.0
7,47,2,3,0,4,3,7,4,3,3,5,2,2,1.0
5,33,1,1,0,3,3,7,2,2,2,2,1,2,1.0
8,32,1,2,0,2,0,8,1,2,2,2,0,2,1.0
7,36,2,1,0,3,5,6,3,3,2,3,1,2,1.0
4,42,2,2,2,3,1,4,3,2,3,2,1,2,0.0
3,34,2,1,1,2,3,5,2,2,2,2,1,2,1.0
9,51,2,3,1,3,2,5,4,3,3,2,2,2,0.0
10,31,2,1,0,2,2,4,1,2,2,1,0,2,1.0
7,37,2,2,0,3,5,8,3,2,3,2,1,2,1.0
5,32,2,1,0,1,3,7,1,2,2,2,1,2,1.0
5,36,1,1,0,2,2,8,2,2,2,2,0,2,1.0
9,34,1,1,1,2,6,7,1,2,2,2,0,2,1.0
9,35,2,1,0,2,6,2,1,1,2,2,1,2,1.0
4,45,2,3,0,3,3,4,3,3,3,2,1,2,0.0
4,48,2,3,4,3,3,4,4,3,3,2,1,2,0.0
9,33,1,1,0,2,2,2,2,3,2,2,1,2,1.0
5,37,1,2,0,3,3,5,2,2,2,2,0,2,1.0
9,45,2,3,0,2,3,2,3,3,2,3,1,2,1.0
8,50,1,3,0,3,6,5,4,3,3,3,1,1,0.0
7,35,2,3,1,3,6,4,2,2,2,2,0,2,1.0
4,36,2,2,0,2,7,0,1,2,1,1,0,2,1.0
5,37,1,1,1,3,2,7,2,2,2,2,1,2,0.0
5,28,2,1,0,2,7,0,1,2,2,2,1,2,1.0
9,43,1,3,0,3,5,7,3,2,3,2,1,2,0.0
